"Site number","Year","Annual mean counts","Species Richness","Site name","Latitude","Longitude","Date type","Reaches","Current usgs gauge","Nearest USGS gauge"
1,1997,144,30,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,1998,208,36,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,1999,139,32,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2000,93,29,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2001,113,28,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2002,162,40,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2003,146,32,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2004,208,42,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2005,426,31,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2006,150,31,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2007,259,36,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2008,293,36,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2009,197,38,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2010,269,38,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2011,263,40,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2012,213,44,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2013,199,37,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2014,184,46,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2015,313,51,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2016,373,35,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2017,398,13,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2018,140,46,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2019,230,43,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2020,164,38,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
1,2021,235,39,"Alameda",35.1880598884,-106.646949118,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,1997,101,20,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,1998,512,35,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,1999,328,30,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2000,256,17,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2001,357,31,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2002,114,35,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2003,253,34,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2004,246,43,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2005,458,44,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2006,233,37,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2007,397,40,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2008,188,40,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2009,148,35,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2010,167,32,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2011,238,43,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2012,294,49,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2013,280,50,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2014,158,49,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2015,215,48,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2016,348,47,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2017,201,22,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2018,244,54,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2019,171,40,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2020,267,53,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
2,2021,374,42,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
3,1998,166,18,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,1999,187,31,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2000,164,16,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2001,221,23,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2002,169,23,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2003,124,21,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2004,234,27,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2005,192,26,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2006,197,24,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2007,198,28,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2008,140,25,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2009,509,31,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2010,230,24,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2011,347,35,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2012,523,35,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2013,309,36,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2014,587,32,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2015,2425,36,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2016,767,33,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2017,1352,51,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2018,683,48,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2019,269,47,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2020,288,35,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
3,2021,238,44,"Los Lunas",34.8123850767529,-106.714471968474,"Center well ground EMLID","Isleta Reach",8331160,"1) Rio Grande Near Bosque Farms 08331160 03/16/06 to present 2) Rio Grande at Isleta Lakes Near Isleta 08330875 10/1/02-03/16/06, 3)  Rio Grande Floodway Near Bernardo 08332010 from beginning til 10/1/02"
4,1998,341,31,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,1999,229,15,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2000,338,22,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2001,270,18,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2002,146,17,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2003,235,27,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2004,373,35,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2005,284,34,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2006,425,34,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2007,921,43,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2008,343,40,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2009,573,31,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2010,298,33,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2011,189,37,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2012,266,41,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2013,214,39,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2014,314,48,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2015,566,48,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2016,556,47,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2017,526,36,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2018,510,36,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2019,458,33,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2020,208,40,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
4,2021,202,37,"Belen",34.6481124155284,-106.737727748983,"Center well ground EMLID","Isleta Reach",8331510,"1) Rio Grande at State Hwy 346 near Bosque 08331510 from 10/2005 to present 2) Rio Grande Floodway Near Bernardo 08332010 from beginning to 10/2005"
5,1999,59,13,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2000,70,12,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2001,29,9,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2002,31,9,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2004,23,10,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2008,0,1,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2009,52,16,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2010,199,31,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2011,220,34,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2012,213,38,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2013,109,37,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2014,139,38,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2015,159,44,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2016,198,49,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2017,305,57,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2018,202,58,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2019,159,47,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2020,53,19,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
5,2021,132,49,"Santa Ana",35.34284,-106.5458,"Est from map","Angostura Reach",NA,NA
6,2000,105,20,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2001,257,51,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2002,248,43,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2003,255,26,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2004,251,36,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2005,408,44,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2006,141,39,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2007,272,44,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2008,191,39,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2009,264,47,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2010,390,54,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2011,397,50,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2012,249,54,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2013,172,45,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2014,266,60,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2015,243,64,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2016,343,54,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2017,356,48,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2018,419,55,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2019,523,47,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2020,641,46,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
6,2021,276,47,"Savannah",35.1428674147,-106.681982289,"Center well ground EMLID","Angostura Reach",8330000,"Rio Grande at Albuquerque 08330000"
7,2001,121,26,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2002,81,21,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2003,19,12,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2004,147,35,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2005,620,46,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2006,173,37,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
7,2007,283,37,"Lemitar",34.1670457032,-106.889953039,"Center well ground EMLID","San Acacia Reach",8354900,"Rio Grande Floodway at San Acacia 08354900"
