Year,Month,Day,Site number,Precipitation canopy,Precipitation open,Site name,Latitude,Longitude,Reaches,Current usgs gauge,
2002,2,19,6,5.8,8.1,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,2,19,7,4.3,4.3,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,2,19,8,0,0.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,3,19,1,4.2,3.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,3,20,2,0,0,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,3,19,3,0.6,0.9,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,3,19,4,0,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,3,19,5,0.8,0.4,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,3,20,6,.,2.2,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,3,20,7,0,3,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,3,20,8,0,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,4,17,1,0.2,6.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,4,17,2,5.4,6,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,4,16,3,1.4,3.8,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,4,16,4,0,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,4,17,5,1,2.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,4,17,6,3.4,5.8,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,4,16,7,0,0,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,4,16,8,0,4,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,4,18,9,.,.,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,5,22,1,2.8,3.2,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,5,15,2,0,0,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,5,22,3,2,2.5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,5,21,4,13,16.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,5,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,5,23,6,0,0,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,5,21,7,10.5,14.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,5,21,8,3.3,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,5,.,9,.,.,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,6,19,1,0,0.7,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,6,18,2,12.5,13.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,6,18,3,0,0,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,6,19,4,0,8,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,6,18,5,0.5,1,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,6,18,6,2,4.2,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,6,18,7,6.8,5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,6,18,8,2,1.2,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,6,20,9,3.5,.,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,7,16,1,4,10,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,7,16,2,32,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,7,16,3,54,100,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,7,16,4,1,4.3,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,7,16,5,2,25,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,7,16,6,3,7.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,7,17,7,6,17.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,7,17,8,0,1.3,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,7,17,9,20,35,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,7,16,10,4,10,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,8,.,1,.,.,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,8,20,2,30.1,27.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,8,20,3,0,5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,8,19,4,0,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,8,21,5,38,33,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,8,21,6,27.9,38.3,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,8,20,7,25,30,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,8,16,8,23,.,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,8,22,9,5.8,15,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,8,22,10,.,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,9,17,1,39,47,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,9,17,2,27.5,35,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,9,17,3,35,47,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,9,17,4,40,59,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,9,17,5,23.5,35,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,9,18,6,20,37.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,9,17,7,48,80,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,9,17,8,17,31,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,9,19,9,50,88,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,9,.,10,.,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,10,16,1,3,6,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,10,15,2,4,8,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,10,15,3,10.5,15.3,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,10,15,4,.,2,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,10,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,10,15,6,2.5,8,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,10,16,7,9,14.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,10,16,8,2.4,7,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,10,17,9,2.6,.,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,10,15,10,.,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,10,16,11,0.8,4,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2002,11,19,1,30,5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,11,20,2,35.5,30.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,11,19,3,11.5,31,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,11,19,4,30,60,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,11,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,11,19,6,.,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,11,20,7,8,13.5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,11,20,8,14,20.2,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,11,21,9,32,48,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,11,19,10,22,16.5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,11,19,11,20.5,21.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2002,11,19,12,.,.,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2002,12,18,1,4,7,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2002,12,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2002,12,17,3,5,11,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2002,12,17,4,14,12.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2002,12,18,5,7.6,11.7,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2002,12,17,6,25.1,45,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2002,12,18,7,8.5,15,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2002,12,17,8,5,11.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2002,12,19,9,9,13.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2002,12,18,10,6.5,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2002,12,17,11,4,6,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2002,12,17,12,1.5,6.5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,1,21,1,3.2,7.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,1,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,1,21,3,0.7,0.4,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,1,21,4,3,3,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,1,21,5,7.6,11.7,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,1,21,6,0,0,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,1,21,7,.,.,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,1,21,8,0,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,1,23,9,0,1.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,1,22,10,0,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,1,21,11,0,0.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,1,21,12,0.3,0,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,2,18,1,5,8,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,2,18,2,7.5,8.5,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,2,18,3,3.8,8,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,2,18,4,3.2,5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,2,19,5,7.6,11.7,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,2,19,6,5,7,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,2,18,7,3.1,5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,2,18,8,12.5,16,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,2,20,9,2,4.6,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,2,19,10,7,7.2,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,2,18,11,3.8,.,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,2,18,12,5,70,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,3,18,1,8.2,3.1,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,3,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,3,18,3,9.3,17.5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,3,18,4,7.6,10,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,3,18,5,12.7,2.5,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,3,18,6,8.5,12.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,3,.,7,.,.,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,3,18,8,9,12.7,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,3,20,9,11,17,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,3,18,10,10,12,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,3,18,11,7,9,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,3,18,12,3.6,8.2,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,4,15,1,27.5,29,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,4,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,4,15,3,13.5,21.5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,4,15,4,9,11,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,4,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,4,17,6,27.5,32,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,4,16,7,2.2,2.2,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,4,15,8,30,44,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,4,16,9,9.3,14,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,4,15,10,26,39,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,4,16,11,23.5,22.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,4,16,12,17.8,25,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,4,11,13,.,.,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,5,21,1,0,0,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,5,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,5,21,3,0,0,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,5,20,4,0,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,5,20,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,5,20,6,0,0,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,5,21,7,0,0,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,5,20,8,0,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,5,22,9,0,0,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,5,21,10,0,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,5,21,11,0,0,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,5,21,12,0,0,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,5,20,13,0,0,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,6,17,1,1,3,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,6,17,2,2.1,4.2,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,6,17,3,0.7,3.4,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,6,17,4,0.5,2.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,6,16,5,3.8,7.6,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,6,17,6,1.4,4.2,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,6,17,7,1,2.8,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,6,17,8,3.5,6.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,6,17,9,0.5,17.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,6,17,10,0,0.1,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,6,17,11,0,0.8,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,6,17,12,0,1.1,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,6,17,13,5.2,5,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,6,18,15,.,.,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,6,18,16,.,.,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,7,16,1,0,1.2,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,7,15,2,0,0,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,7,15,3,0,4,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,7,15,4,0,2,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,7,15,5,2.5,1,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,7,15,6,0,0.3,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,7,16,7,1.5,5,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,7,15,8,0,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,7,15,9,0.2,12,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,7,16,10,0,0,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,7,15,11,0,0,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,7,15,12,0,0,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,7,15,13,1.5,1.5,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,7,15,15,0,0.6,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,7,15,16,0,1.2,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,8,19,1,3,12.5,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,8,19,2,1.3,2.6,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,8,19,3,0,12.5,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,8,19,4,21.3,33,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,8,25,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,8,.,6,.,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,8,19,7,1,7,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,8,19,8,1,6,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,8,26,9,12.5,30,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,8,19,10,6,5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,8,19,11,2.9,15.6,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,8,19,12,6,22.5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,8,19,13,13,17.3,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,8,19,15,12.5,27.5,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,8,19,16,13.5,32.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,9,16,1,8,15,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,9,16,2,17,24,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,9,17,3,13,32,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,9,16,4,44.5,58.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,9,16,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,9,17,6,22,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,9,16,7,6,19,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,9,16,8,3.3,10.4,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,9,18,9,10.5,23,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,9,16,10,7,6,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,9,16,11,3.8,11.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,9,16,12,4.8,17.5,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,9,16,13,13,15,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,9,16,15,39.5,55,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,9,16,16,41.5,51.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,10,22,1,18,28,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,10,21,2,20,27,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,10,22,3,16,29,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,10,21,4,27.9,35.6,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,10,21,5,30.5,53,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,10,.,6,.,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,10,21,7,35,54,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,10,21,8,0,35,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,10,24,9,15.5,33.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,10,21,10,19,22.5,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,10,21,11,.,22.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,10,21,12,15.5,24,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,10,21,13,32,34,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,10,21,14,27.5,39,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2003,10,21,15,11,34,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,10,21,16,30,34,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,11,19,1,17,22,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,11,18,2,15,20,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,11,18,3,16,22,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,11,18,4,8.6,13.2,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,11,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,11,18,6,10,20.5,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,11,18,7,6.5,12,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,11,18,8,6,15.5,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,11,20,9,12.5,17.5,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,11,19,10,10,36,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,11,18,11,12.5,15,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,11,18,12,12,18,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,11,19,13,12.5,20,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,11,18,14,12,13.5,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2003,11,18,15,5,14,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,11,18,16,17.5,15.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2003,12,16,1,3.4,6.2,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2003,12,16,2,4,3.6,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2003,12,16,3,1.8,4.1,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2003,12,17,4,0,0,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2003,12,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2003,12,17,6,.,.,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2003,12,16,7,0,0,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2003,12,16,8,2.2,3.4,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2003,12,16,9,1.8,4,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2003,12,.,10,.,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2003,12,16,11,3,3.8,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2003,12,16,12,2,3,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2003,12,16,13,3.5,3.4,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2003,12,16,14,1.4,0.7,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2003,12,17,15,0.4,2.5,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2003,12,17,16,0,0.5,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2004,1,21,1,2.2,4.7,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2004,1,.,2,.,.,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2004,1,20,3,2.8,3.4,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2004,1,20,4,3.8,2.5,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2004,1,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2004,1,21,6,1.8,3.4,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
2004,1,.,7,.,.,Lemitar,34.16703188,-106.8899486,San Acacia Reach,8354900,
2004,1,20,8,0.6,0,Hispanic Cultural Center,35.06881267,-106.6580575,Angostura Reach,8330000,
2004,1,22,9,1.5,2.8,Ohkay Owingeh,36.0618,-106.0761,Cochti Reach,8313000,
2004,1,20,10,.,.,Diversion,35.1908,-106.6429,Angostura Reach,8330000,
2004,1,20,11,0.7,2.5,Calabacillas,35.19056822,-106.6491626,Angostura Reach,8330000,
2004,1,20,12,0.9,2.4,Minnow,35.19315094,-106.646915,Angostura Reach,8330000,
2004,1,20,13,1.2,4.2,Harrison,35.01505603,-106.6736953,Angostura Reach,8330000,
2004,1,19,14,2,2,Sevilleta,34.25834233,-106.8831845,San Acacia Reach,8354900,
2004,1,20,15,0.4,1.7,Valencia Cleared,34.64863444,-106.7391728,Isleta Reach,8331510,
2004,1,20,16,0,1,Valencia Forest,34.64716225,-106.738482,Isleta Reach,8331510,
2004,2,17,1,2.4,4.4,Alameda,35.1875,-106.6459,Angostura Reach,8330000,
2004,2,17,2,2.1,3.6,Rio Grande Nature Center,35.127,-106.6854,Angostura Reach,8330000,
2004,2,18,3,1.7,4.8,Los Lunas,34.81236936,-106.714458,Isleta Reach,8331160,
2004,2,17,4,5,7.6,Belen,34.6484315,-106.7377022,Isleta Reach,8331510,
2004,2,.,5,.,.,Santa Ana,35.34284,-106.5458,Cochti Reach,.,
2004,2,18,6,3.4,5.6,Savannah,35.14285294,-106.6819814,Angostura Reach,8330000,
