"Date ym","Site number","Site name","Latitude","Longitude","Reaches","Month","Year","monthly cottonwood leaf litterfall g m2","monthly willow leaf litterfall g m2","monthly russian olive leaf litterfall g m2","monthly saltcedar leaf litterfall g m2","monthly elm leaf litterfall g m2","monthly seep willow leaf litterfall g m2","monthly new mexico olive leaf litterfall g m2","monthly indigo bush leaf litterfall g m2","monthly total litterfall g m2","monthly woodfall g m2","monthly cottonwood reproductive litterfall g m2","monthly willow reproductive litterfall g m2","monthly russian olive reproductive litterfall g m2","monthly elm reproductive litterfall g m2","monthly saltcedar reproductive litterfall g m2","monthly total reproductive litterfall g m2"
Aug 2017,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",8,2017,1.63,1.78,0.02,0,0.18,0.02,0,0,0.59,0.71,0.01,0,0.01,0,0,0
Aug 2017,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",8,2017,0.88,0,5.04,0,0,0,0,0,0.92,0.06,0.01,0,0.39,0.01,0,0.05
Aug 2017,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",8,2017,7.4,0,0,0,0,0,0,0,2.28,8.96,0.03,0,0,0,0,0
Aug 2017,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",8,2017,1.79,0,2.74,1.74,0,0,0,0,1.5,1.21,0.02,0,0.1,0,0,0.16
Aug 2017,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",8,2017,0,0,0,5.51,0,0,0,0,0.74,0.02,0,0,0,0,0,0
Aug 2017,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",8,2017,1.11,0.25,0.01,0,0.01,0,0,0,0.32,0.65,0.04,0.01,0,0,0,0.01
Aug 2017,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",8,2017,11.28,1.91,0.75,0.14,5.01,0,0,0,3.39,4.8,0.07,0.01,0.34,0.01,0,0.06
Aug 2017,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",8,2017,0.47,0,0.32,0.02,0.23,0,0.01,0,0.82,4.4,0.49,0,0,0,0,0.01
Aug 2017,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",8,2017,2.44,0.04,1.04,0.01,3.16,0,0,0,1.82,4.52,0.3,0,0.62,0,0,0.09
Aug 2017,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",8,2017,0.18,0.45,5.14,0,0.13,0,0,0,3.33,17.88,0.01,0,0.59,0,0,0.08
Aug 2017,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",8,2017,0.73,0.01,1.02,7.39,0,0,0,0,1.51,1.11,0,0,0,0,0,0.05
Aug 2017,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",8,2017,0.65,2.55,0.01,0.39,0.15,0,0.01,0,1.24,0.48,0,0,0,0,0,0.35
Aug 2017,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",8,2017,0.25,3.35,2.08,0,0.02,0,0.01,0,1.16,0.29,0,0.02,0.01,0,0,0
Aug 2017,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",8,2017,0.09,0.23,6.62,0.02,0,0,0,0,1.39,2.95,0,0,0.16,0,0,0.03
Aug 2017,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",8,2017,2.18,0.32,0,0.02,0.01,0.01,0.01,0,3.28,20.64,0.02,0.02,0,0,0,0.01
Aug 2017,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",8,2017,4.32,0,0.01,2.16,0,0,0,0,1.62,5.33,0.01,0,0,0,0,0.02
Aug 2017,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",8,2017,0.55,0.49,5.25,0.09,1.85,0,0,0,7.13,34.88,10.31,0.15,1.17,0,0,0.17
Aug 2017,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",8,2017,10.24,1,0.02,0,0,0,0,0,1.95,1.63,0.4,0.09,0,0,0,0.01
Aug 2017,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",8,2017,4.37,0,0,0,0.01,0.7,0,0,2.09,5.32,1.04,0,0,0.01,0,0
Aug 2017,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",8,2017,0.66,0,0,0,0,0,0,0,0.22,0.19,0.48,0,0,0,0,0.03
Aug 2017,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",8,2017,0.55,0.01,0.01,0,0,0,0,0,0.12,0.01,0.09,0,0.08,0,0,0.01
Aug 2017,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",8,2017,6.72,0,0.47,15.88,0,0,0,0,3.13,0.17,0.01,0.01,0,0,0,0
Aug 2017,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",8,2017,0,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0,0
Aug 2017,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",8,2017,1.24,0.09,2.39,0,0,0,0,0,0.84,0.41,0.1,0.01,0.78,0,0,0.1
Aug 2017,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",8,2017,0,0,0,0,0,0,0,0,1.16,0.15,0,0,0,0,0,1
Aug 2017,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",8,2017,0.02,0.02,1.26,0.01,0.32,0,0,0,0.71,0.04,0,0,1.46,0,0,0.19
Aug 2017,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",8,2017,0.49,0.17,0,0.18,0,0,0.38,0,0.52,0.71,0.26,0,0,0,0,0
Aug 2017,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",8,2017,0.39,0.21,0,0,0,0,0,0,0.39,0,2.31,0,0,0,0,0
Aug 2017,32,"Sandia",35.255,-106.5907,"Angostura Reach",8,2017,0.16,2.43,0.87,0,0,0.01,0,0,8.53,55.67,0,0,0.12,0,0,0.25
Sep 2017,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",9,2017,1.09,0.39,0,0.01,0.47,0,1.71,0,0.53,0.09,0.03,0,0,0.01,0,0
Sep 2017,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",9,2017,1.96,0.01,0,0,0,0,0,0,0.37,0.4,0.01,0,0,0.01,0,0
Sep 2017,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",9,2017,12.02,0.07,2.11,0,0.56,0,0.09,0.01,2.3,0.82,0.02,0,0.01,0,0,0
Sep 2017,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",9,2017,6.77,0,11.39,0,0,0.08,0,0,2.63,0.62,0.02,0,0.02,0.15,0,0.02
Sep 2017,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",9,2017,1.87,0,0,0,0,0,0,0,1.54,9.79,0.02,0,0,0,0,0.01
Sep 2017,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",9,2017,4.08,1.5,12.25,0.75,0,0,0,0,3.08,2.87,0.09,0,0,0,0,0
Sep 2017,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",9,2017,0,0,0,3.4,0,0,0,0,0.58,0.71,0,0,0.01,0,0,0
Sep 2017,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",9,2017,10,0.61,0,0,0.28,0,0,0,2.38,5.65,0.1,0,0,0,0,0
Sep 2017,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",9,2017,31.31,5.4,9,0.32,28.24,0,0,0,10.33,3.85,0,0,0.23,0,0,0.08
Sep 2017,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",9,2017,5.78,0,0.93,0.02,0.92,0,0.7,0,1.49,0.85,0.34,0,0,0,0,0.08
Sep 2017,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",9,2017,61,0,3.93,0.39,1.8,7.78,0.02,0,10.47,3.01,0.14,0,0,0,0,0.02
Sep 2017,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",9,2017,18.93,1.25,9.69,0,0.62,0,0.01,0,7.13,23.26,0,0,0.32,0,0,0.04
Sep 2017,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",9,2017,6,4.32,0.47,6.25,0,0,0,0,3.38,8.78,0,0.01,0,0,0,0
Sep 2017,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",9,2017,1.56,2.94,0.16,0.69,0,0,0,0,1.17,2.39,0,0.15,0,0,0,0.02
Sep 2017,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",9,2017,7.39,3.09,0,0,0,0,0,0,3.11,0.33,0.01,0,0,0,0,0.27
Sep 2017,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",9,2017,0.62,0.69,14.08,0.01,0.01,0,0,0,2.12,0.59,0.01,0,0.01,0,0,0
Sep 2017,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",9,2017,33.46,0.01,0,0.15,0,0,0.16,0,7.97,26.79,0.01,0,0,0,0,0
Sep 2017,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",9,2017,15.47,0,0.02,0.32,0,0,0,0,5.42,24.95,0,0,0,0,0,0
Sep 2017,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",9,2017,2.79,0.08,17.39,0.39,3.86,0.39,0,0,4.34,5.34,1.25,0.01,1.02,0,0,0.13
Sep 2017,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",9,2017,1.48,0.01,0,0,4.47,1,0,0,5.26,33.26,0.02,0.02,0,0,0,0
Sep 2017,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",9,2017,4.79,0.01,0,0,0,0.62,0,0,1.13,1.56,0.25,0,0,0,0,0.01
Sep 2017,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",9,2017,1.86,0,0,0,0,0,0.01,0,0.5,1.39,0.03,0,0,0,0,0
Sep 2017,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",9,2017,1.96,0.01,0,0,0,0,0,0,0.41,0.65,0.05,0,0,0,0,0
Sep 2017,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",9,2017,17.17,0,1.7,12.23,0,0,0,0,5.25,0.7,0,0,0,0,0,0.32
Sep 2017,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",9,2017,0,0,0,0,0,0,0,0,5.7,0.01,0,0,0,0,0,0.55
Sep 2017,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",9,2017,5.86,0.08,8.08,0,0,0,0,0,2.23,0,0,0,0,0,0,0.01
Sep 2017,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",9,2017,0,0.39,0,0,0,0,0,0,2,0.32,0,0,0,0,0,0
Sep 2017,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",9,2017,0.09,0.55,6.39,0,2.78,0.01,0,0,1.89,0.24,0,0,0.69,0,0,0.09
Sep 2017,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",9,2017,2.95,0.48,0.02,0,0,0,0,0,0.87,0.86,0.03,0,0,0,0,0.01
Sep 2017,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",9,2017,2.23,2.09,0,0,0,0.15,0,0,0.8,1.31,0.08,0,0,0,0,0
Sep 2017,32,"Sandia",35.255,-106.5907,"Angostura Reach",9,2017,0,0.23,0.08,0,0,0.01,0,0,2.98,4.48,0,0,0,0,0,0.12
Oct 2017,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",10,2017,4.55,1.63,0.15,0,2.25,0,35.77,0,6.53,3.79,0.02,0.01,0,0.02,0,0.01
Oct 2017,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",10,2017,3.15,0,0,0,0,0,0,0,0.58,0.62,0,0,0,0,0,0
Oct 2017,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",10,2017,46.62,1.92,0,0,0,2.69,0,0,7.97,7.31,0,0,0,0,0,0
Oct 2017,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",10,2017,17.54,0.01,7.47,0,0,0,0.02,0,3.76,2.26,0,0,0,0,0,0.11
Oct 2017,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",10,2017,4.02,0,0,0,0,0,0,0,1.42,6.41,0.1,0,0,0,0,0
Oct 2017,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",10,2017,7.96,0.09,11.98,3.08,0,0,0,0,3.18,0,0,0,0,0,0,0
Oct 2017,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",10,2017,0.31,0.01,0,0.87,0,0,0,0,114.97,883.15,0,0,0,0,0,0
Oct 2017,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",10,2017,9.01,1.78,0.02,0,2.42,0,0,0,2.27,2.25,0.32,0,0,0,0,0
Oct 2017,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",10,2017,7.86,3.31,1.32,4.4,13.11,3.33,0,0.01,4.7,1.87,0.01,0,0,0.01,0,0
Oct 2017,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",10,2017,18.92,9.92,0,0,0,0,0.01,0,3.83,0.62,0,0,0,0,0,0
Oct 2017,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",10,2017,28.23,0.01,2.69,0.16,3.24,0,0,0,7.17,19.92,0.09,0,0.01,0,0,0
Oct 2017,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",10,2017,6.61,3.26,3.16,0,0.27,6.15,0,0,3.34,3.42,0,0,0.01,0,0,0
Oct 2017,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",10,2017,17.85,1.39,1.72,5.32,0,0,0,0,4.44,4.39,0,0,0,0,0,0
Oct 2017,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",10,2017,0.86,0.27,0,0.34,7.69,0,0,0,2.04,0.02,1.2,0,0,0,0,0.07
Oct 2017,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",10,2017,1.55,0.62,1.08,0,0,0,0,0,2.47,1.66,0,0.01,0.02,0,0.23,0.05
Oct 2017,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",10,2017,0.25,14.4,7.54,0,0,0,0,0,3.12,1.17,0.01,0,0,0,0,0.01
Oct 2017,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",10,2017,77.46,0,0,0,0,0,0,0,11.27,8.38,0,0,0,0,0,0
Oct 2017,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",10,2017,66.23,0.24,0,7.08,0,0,0,0,13.02,24.55,0.01,0,0,0,0,0.05
Oct 2017,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",10,2017,7.85,0.87,15.77,1.47,21.54,0,0,0,52.76,342.01,4.31,0.01,11.85,0.01,0,1.54
Oct 2017,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",10,2017,2.49,0.41,0,0,9.32,0.23,0.02,0,1.86,0.8,0.1,0.01,0,0.02,0,0
Oct 2017,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",10,2017,2.94,1.02,0,0,0,0,0,0,0.93,0.27,0.35,0,0,0,0,0
Oct 2017,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",10,2017,3.56,0,0,0,0,0,0.15,0,0.73,1.39,0.09,0,0,0,0,0
Oct 2017,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",10,2017,11.28,0,0,0,0,0,0,0,5.69,31.55,0.01,0,0.02,0.01,0,0.01
Oct 2017,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",10,2017,25.7,0.23,2.23,4.01,0,0,0,0,5.81,2.09,2.85,0,1,0,0,0.49
Oct 2017,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",10,2017,0,4.23,0,0,0,0,0,0,2.33,0.69,0,8.69,0,0,0,1.13
Oct 2017,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",10,2017,74.92,2.17,4.38,0,0,0,0.15,0,14.12,22.77,0.01,0,0,0,0,0.04
Oct 2017,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",10,2017,0,0,0,0,0,0,0,0,0.57,0.02,0,0,0,0,0,0
Oct 2017,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",10,2017,0.02,6.62,9.02,0,1.77,0,1.23,0,68.28,501.9,0,0,1.77,0,0,0.34
Oct 2017,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",10,2017,3.62,1.54,0,0,0,0,0,0,1.32,1.04,0.02,0.02,0.02,0.02,0,0.02
Oct 2017,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",10,2017,5.09,13.7,0,0,0,0,0,0,2.79,2.55,0.16,0,0,0,0,0
Oct 2017,32,"Sandia",35.255,-106.5907,"Angostura Reach",10,2017,0,0.64,0.01,0,1.78,0,0,0,0.77,2.23,0,0,0,0.08,0,0.01
Nov 2017,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",11,2017,77,5.77,4.39,0.02,11.25,0,34.77,0,17.99,3.92,0,0,0,0,0,0.06
Nov 2017,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",11,2017,88.46,0,0,0,0,0,0,0,11.92,2.55,0.01,0.01,0,0,0,0.01
Nov 2017,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",11,2017,117.54,9.92,5.93,0,39.7,0,0,0,24.95,5.39,0.09,0,0,0,0,0.01
Nov 2017,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",11,2017,105.31,0,11.1,0,0,0,0,0,16.23,3.7,0.01,0,0,0,0,0
Nov 2017,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",11,2017,90.85,0,0.08,0,0,0,0.25,0,13.21,9.79,0,0,0,0,0,0
Nov 2017,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",11,2017,65.77,0.94,21.93,23.86,0,0,0,0,15.48,2.55,0.31,0,0,0,0,0.01
Nov 2017,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",11,2017,1.16,0,0,3.49,0,0,0,0,0.73,0.18,0,0,0,0,0,0.01
Nov 2017,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",11,2017,136.77,2.01,0,0,10.48,2.71,0.23,0.23,21.63,6.62,0.16,0,0,0.77,0,0.7
Nov 2017,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",11,2017,16.54,10.87,2.77,4.63,34.32,0,0.31,0,10.15,2.96,0,0.01,0,0.02,0.01,0
Nov 2017,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",11,2017,77.08,4.09,3.77,0.01,7.16,0,10,0,13.85,3.79,0.09,0,0,0,0,0
Nov 2017,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",11,2017,74.31,2.96,0.93,0.02,4.32,0,0,0,11.08,1.26,0.02,0,0.15,0,0,0.03
Nov 2017,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",11,2017,109.54,17.31,18.39,0,4.48,4.92,0,0,22.07,9.24,0,0,0.23,0,0,0.32
Nov 2017,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",11,2017,118.09,0,9.48,20.86,0,0,0,0,19.48,0.93,0,0,0,0,0,0
Nov 2017,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",11,2017,37.16,6.62,1.69,5.69,4.69,0,0,0,9.3,5,2.08,0,0.08,0,0,0.01
Nov 2017,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",11,2017,8.23,16.42,1.08,0,0.01,0,0,0,5.21,0.19,0,0,0,0,0,1.47
Nov 2017,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",11,2017,62.08,22.32,0,0,0,0,0,0,12.82,6.69,0,0,0,0,0,0.02
Nov 2017,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",11,2017,160.62,8.31,0.01,0.23,0,0,0.01,0,22.89,4.09,0.01,0,0,0,0,0.2
Nov 2017,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",11,2017,223.31,0,0.42,4.16,0,0,0,0,31.35,7,0,0,0,0,0,0.5
Nov 2017,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",11,2017,155.54,13.16,12.79,17.69,81.85,0.01,0.01,0,39.58,6.01,0.18,0,0,7.47,0,1.01
Nov 2017,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",11,2017,108.23,0.32,0,0,37,16.77,0,0,33.19,90.38,0.24,0,0.01,0,0,0
Nov 2017,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",11,2017,114.92,12.17,0.01,0.01,0.23,0,0,0,17.14,2.93,0.09,0,0,0,0,0
Nov 2017,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",11,2017,123.23,0.02,1.31,0.01,0.16,0,0,0.92,18.29,11.86,0.01,0,0,0.01,0,0.11
Nov 2017,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",11,2017,61,0.39,0,0,0,0,0,0,8.12,1.01,0,0,0,0,0,0
Nov 2017,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",11,2017,37.92,0.03,9.16,2.1,0,0.01,0,0,7.68,1.1,0,0,0,0,0,0.59
Nov 2017,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",11,2017,0,0,0,0,0,0,0,0,1.02,0.09,0,0,0,0,0,0
Nov 2017,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",11,2017,127.35,0.18,10.69,0.09,0,0.44,0,0,18.46,0,0.01,0,0,0,0.26,0.09
Nov 2017,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",11,2017,0,0,0,0,0.01,0,0,0,1.07,0.01,0,0,0,0,0,0.03
Nov 2017,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",11,2017,27.23,31.48,4.02,0.01,11.86,0.24,0.62,0,10.79,4.72,0.01,0,0.01,0,0,0.05
Nov 2017,30,"State Land Office",34.9679188689,-106.685667747,"Angostura Reach",11,2017,113.23,8.95,0.01,0,0,0,0,0,17.1,8.31,0.31,0,0,0,0,0
Nov 2017,31,"San Jose",35.0124335977,-106.672728518,"Angostura Reach",11,2017,79.23,17.41,0,0,0,0,0,0,15.29,7.95,0.24,0,0,0,0,0
Nov 2017,32,"Sandia",35.255,-106.5907,"Angostura Reach",11,2017,4.46,23.78,0,0,0,0.31,0,0,4.17,2.08,0,0,0,0.01,0,0
Dec 2017,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",12,2017,15.23,0.63,0.02,0.01,0.86,0,0.02,0,2.23,0.02,0.01,0,0,0,0,0
Dec 2017,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",12,2017,15,0,0,0.02,0,0,0,0,2.03,0,0,0,0.02,0,0,0.02
Dec 2017,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",12,2017,6.92,0.19,2.42,0,4.01,0,0,0,1.93,0,0,0,0,0,0,0
Dec 2017,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",12,2017,18.31,0.09,5.17,0,0,0,0,0,3.13,0.39,0,0,0,0,0,0
Dec 2017,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",12,2017,40.44,0.01,0,0,0,0,0,0,14.88,73.86,0.01,0,0,0,0,0
Dec 2017,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",12,2017,4.62,0,2.65,0.18,0,0,0,0,1.4,0.4,0,0,0.01,0,0,0.06
Dec 2017,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",12,2017,2.82,0,0,0,0,0,0,2.95,0.78,0.13,0,0,0,0,0,0.02
Dec 2017,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",12,2017,74.02,1.11,0.52,0,1.98,0,0,0,11.6,9.69,0.01,0,0,0,0,0.12
Dec 2017,10,"Diversion",35.1916189224,-106.643382687,"Angostura Reach",12,2017,4.24,2.26,0.69,1.44,15.41,0,0,0,3.32,0.93,0,0,0,0,0,0
Dec 2017,11,"Calabacillas",35.1946222612,-106.646350963,"Angostura Reach",12,2017,16.35,0.05,0,0.04,13.42,0,0,0,3.96,0.02,0,0,0,0,0,0.03
Dec 2017,12,"Minnow",35.1972256042,-106.644122231,"Angostura Reach",12,2017,46.77,2.25,1.63,0,0,0,0,0,6.78,1,0,0,0,0,0,0
Dec 2017,13,"Harrison",35.0150622305,-106.673722917,"Angostura Reach",12,2017,28.77,1.19,7.31,0.01,0.11,0.15,0,0,5.5,1.26,0,0,1.88,0,0,0.25
Dec 2017,14,"Sevilleta",34.2586573236,-106.883372761,"San Acacia Reach",12,2017,27.92,0.01,3.7,10.46,0,0.24,0,0,5.98,3,0,0,0,0,0,0
Dec 2017,15,"Valencia Cleared",34.6486505386211,-106.739180486447,"Isleta Reach",12,2017,14.32,0.09,0.85,0.01,0.01,0,0,0,3,5.24,0,0,0,0,0,0.07
Dec 2017,16,"Valencia Forest",34.6472147233729,-106.738922864063,"Isleta Reach",12,2017,3.32,0.01,0.38,0,0.08,0,0,0,0.57,0,0,0,0,0,0,0.03
Dec 2017,17,"Montano",35.1452628545,-106.680332705,"Angostura Reach",12,2017,12.91,0.01,2.49,0,0,0,0,0,2.47,0.78,0,0,0,0,0,0
Dec 2017,18,"Reynolds Cleared",34.6567454384498,-106.738602216398,"Isleta Reach",12,2017,16.23,0,0,1.39,0,0,0.02,0,3.69,9.85,0,0,0,0,0,0.01
Dec 2017,19,"Reynolds Forest",34.6576114622675,-106.739436295579,"Isleta Reach",12,2017,22.92,0,0,0,0,0,0,0,3.27,0.69,0,0,0,0,0,0
Dec 2017,20,"Route 66",35.1006512603,-106.691932797,"Angostura Reach",12,2017,28.08,1.85,5.01,0.61,17.23,0,1.85,0,7.31,0.61,0,0,0,0,0,0
Dec 2017,21,"Badger",35.1955715759,-106.641632737,"Angostura Reach",12,2017,29.92,1.61,0.01,0,0,0,0,0,4.33,1.7,0,0,0,0,0,0
Dec 2017,22,"Bobcat",35.2010747789,-106.641162297,"Angostura Reach",12,2017,45.98,1.97,0,0,0,0,0,0,7.02,4.7,0,0,0,0,0,0
Dec 2017,23,"BioPark",35.0799846256,-106.669723455,"Angostura Reach",12,2017,51.92,0.01,0.01,0,0.01,0,0,0,7.28,3.87,0.01,0,0,0,0,0
Dec 2017,24,"Santo Domingo",35.50989,-106.3896,"Cochiti Reach",12,2017,3.62,0,0.01,0,0,0,0,0,0.48,0.02,0,0,0,0,0,0
Dec 2017,25,"Crawford",34.637561057629,-106.74347269011,"Isleta Reach",12,2017,0.78,0,0.03,0.39,0,0,0,0,0.7,0,0,0,0,0,0,0
Dec 2017,26,"Mesilla",32.248328,-106.821014,"South of San Marcial Reach",12,2017,0,0,0,0,0,0,0,0,0.41,0.39,0,0,0,0,0,0.01
Dec 2017,27,"Bosque Farm",34.8477697505695,-106.714997116643,"Isleta Reach",12,2017,11.62,2.43,0.15,0.01,0,0,0,0,1.91,0.04,0,0,0,0,0,0
Dec 2017,28,"Valle de Oro",34.9797688406,-106.680112434,"Angostura Reach",12,2017,0,0.01,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.01
Dec 2017,29,"Albuquerque Overbank Project",35.0452081969,-106.665732215,"Angostura Reach",12,2017,11.93,0.62,6.15,0,1.85,0,2.08,0,6.41,25.23,0,1,0,0,0,0.17
